,id_empresa,data_inicio_atividade,data_cadastro,nome_economico,nome_bairro
4058,2705,2009-02-10,2009-03-03,Empresa 2705,Bairro 12
4059,2061,2005-03-01,2007-03-09,Empresa 2061,Bairro 12
4060,2679,2008-11-21,2008-12-17,Empresa 2679,Bairro 12
4061,2030,2005-01-02,2009-01-07,Empresa 2030,Bairro 12
4062,2630,2008-09-01,2008-09-30,Empresa 2630,Bairro 12
4063,2596,2008-07-01,2008-08-07,Empresa 2596,Bairro 12
4064,6239,2022-10-20,2022-10-21,Empresa 6239,Bairro 12
4065,6238,2016-01-26,2016-01-26,Empresa 6238,Bairro 12
4066,6237,2022-10-18,2022-10-20,Empresa 6237,Bairro 12
4067,463,2012-05-07,2012-05-09,Empresa 463,Bairro 12
4068,2579,2008-07-01,2008-07-18,Empresa 2579,Bairro 12
4069,2547,2008-04-04,2008-06-04,Empresa 2547,Bairro 12
4070,2001,2004-05-01,2008-02-01,Empresa 2001,Bairro 12
4071,5760,2021-06-30,2021-07-02,Empresa 5760,Bairro 12
4072,6249,2022-11-01,2022-11-03,Empresa 6249,Bairro 12
4073,4481,2018-01-26,2018-02-13,Empresa 4481,Bairro 12
4074,2530,2008-02-18,2008-04-30,Empresa 2530,Bairro 12
4075,591,2012-10-01,2012-11-01,Empresa 591,Bairro 12
4076,2458,2007-10-08,2007-11-12,Empresa 2458,Bairro 12
4077,6251,2022-11-07,2022-11-07,Empresa 6251,Bairro 12
4078,2035,2004-10-25,2009-01-07,Empresa 2035,Bairro 12
4079,5732,2021-06-22,2021-06-23,Empresa 5732,Bairro 12
4080,1967,2004-03-20,2007-12-21,Empresa 1967,Bairro 12
4081,1940,2003-12-01,2009-01-07,Empresa 1940,Bairro 12
4082,1462,1998-01-02,2009-01-07,Empresa 1462,Bairro 12
4083,9,2010-01-01,2009-12-16,Empresa 9,Bairro 12
4084,1041,1971-05-15,2009-01-07,Empresa 1041,Bairro 12
4085,1210,1992-02-01,2009-01-07,Empresa 1210,Bairro 12
4086,617,2013-01-21,2013-01-22,Empresa 617,Bairro 12
4087,994,1986-01-01,2009-01-07,Empresa 994,Bairro 12
4088,1180,1991-04-01,2007-05-11,Empresa 1180,Bairro 12
4089,5652,2021-05-06,2021-05-06,Empresa 5652,Bairro 12
4090,1262,1993-11-01,2007-01-04,Empresa 1262,Bairro 12
4091,3427,2014-06-01,2014-06-01,Empresa 3427,Bairro 12
4092,6279,2022-12-09,2022-12-12,Empresa 6279,Bairro 12
4093,133,2010-10-01,2010-10-28,Empresa 133,Bairro 12
4094,3543,2015-02-24,2015-02-24,Empresa 3543,Bairro 12
4095,1006,1985-04-01,2006-11-09,Empresa 1006,Bairro 12
4096,3444,2014-07-14,2014-09-17,Empresa 3444,Bairro 12
4097,1002,1972-07-26,2006-11-10,Empresa 1002,Bairro 12
4098,919,1972-01-01,2009-01-07,Empresa 919,Bairro 12
4099,3826,2015-08-14,2016-03-21,Empresa 3826,Bairro 12
4100,3796,2016-01-27,2016-02-12,Empresa 3796,Bairro 12
4101,540,2012-07-18,2012-08-24,Empresa 540,Bairro 12
4102,1154,1975-03-21,2009-01-07,Empresa 1154,Bairro 12
4103,3391,2014-06-11,2014-07-14,Empresa 3391,Bairro 12
4104,349,2011-12-01,2011-12-07,Empresa 349,Bairro 12
4105,1156,1985-05-03,2009-01-07,Empresa 1156,Bairro 12
4106,3387,2014-05-05,2014-05-05,Empresa 3387,Bairro 12
4107,4540,2018-03-08,2018-03-23,Empresa 4540,Bairro 12
4108,328,2011-10-25,2011-10-26,Empresa 328,Bairro 12
4109,1067,1988-01-01,2009-01-07,Empresa 1067,Bairro 12
4110,4760,2018-07-13,2018-09-20,Empresa 4760,Bairro 12
4111,1241,1993-01-02,2009-01-07,Empresa 1241,Bairro 12
4112,3443,2014-08-18,2014-08-18,Empresa 3443,Bairro 12
4113,308,2011-09-01,2011-09-08,Empresa 308,Bairro 12
4114,876,1979-03-29,2007-03-02,Empresa 876,Bairro 12
4115,2167,2005-11-01,2009-01-07,Empresa 2167,Bairro 12
4116,852,1987-08-24,2009-01-07,Empresa 852,Bairro 12
4117,334,2011-10-31,2011-11-08,Empresa 334,Bairro 12
4118,256,2011-05-16,2011-06-08,Empresa 256,Bairro 12
4119,842,1982-01-04,2008-12-11,Empresa 842,Bairro 12
4120,2319,2006-11-01,2007-02-07,Empresa 2319,Bairro 12
4121,560,2012-07-01,2012-09-21,Empresa 560,Bairro 12
4122,6087,2022-04-27,2022-05-18,Empresa 6087,Bairro 12
4123,3517,2014-10-19,2014-10-19,Empresa 3517,Bairro 12
4124,20,2010-01-28,2010-02-04,Empresa 20,Bairro 12
4125,241,2011-05-06,2011-05-13,Empresa 241,Bairro 12
4126,233,2011-04-01,2011-05-10,Empresa 233,Bairro 12
4127,559,2012-08-15,2012-09-21,Empresa 559,Bairro 12
4128,518,2012-07-03,2012-07-30,Empresa 518,Bairro 12
4129,579,2012-10-01,2012-10-16,Empresa 579,Bairro 12
4130,1144,1990-10-01,2013-05-20,Empresa 1144,Bairro 12
4131,3312,2014-02-01,2014-02-01,Empresa 3312,Bairro 12
4132,384,2011-12-21,2012-02-03,Empresa 384,Bairro 12
4133,5288,2020-05-22,2020-05-27,Empresa 5288,Bairro 12
4134,5289,2020-05-12,2020-05-27,Empresa 5289,Bairro 12
4135,1131,1990-06-01,2008-07-13,Empresa 1131,Bairro 12
4136,5293,2020-06-01,2020-06-05,Empresa 5293,Bairro 12
4137,5291,2020-05-28,2020-05-28,Empresa 5291,Bairro 12
4138,366,2011-08-16,2012-01-13,Empresa 366,Bairro 12
4139,4381,2017-09-18,2017-10-24,Empresa 4381,Bairro 12
4140,952,1983-05-02,2008-09-04,Empresa 952,Bairro 12
4141,5302,2020-06-17,2020-06-22,Empresa 5302,Bairro 12
4142,847,1980-03-17,2009-01-07,Empresa 847,Bairro 12
4143,1712,2001-04-01,2007-08-27,Empresa 1712,Bairro 12
4144,5306,2020-06-16,2020-06-26,Empresa 5306,Bairro 12
4145,963,1980-09-01,2007-03-09,Empresa 963,Bairro 12
4146,4070,2016-12-01,2016-12-09,Empresa 4070,Bairro 12
4147,5305,2020-05-21,2020-06-24,Empresa 5305,Bairro 12
4148,4046,2016-08-05,2016-11-21,Empresa 4046,Bairro 12
4149,5270,2020-04-27,2020-05-08,Empresa 5270,Bairro 12
4150,5370,2019-09-09,2020-08-27,Empresa 5370,Bairro 12
4151,1114,1989-11-01,2009-01-07,Empresa 1114,Bairro 12
4152,511,2012-06-27,2012-07-23,Empresa 511,Bairro 12
4153,2238,2006-03-20,2009-01-07,Empresa 2238,Bairro 12
4154,4076,2016-11-22,2016-12-14,Empresa 4076,Bairro 12
4155,1660,2000-06-01,2007-05-04,Empresa 1660,Bairro 12
4156,5264,2020-01-30,2020-04-29,Empresa 5264,Bairro 12
4157,5330,2020-07-13,2020-07-23,Empresa 5330,Bairro 12
4158,187,2011-02-01,2011-03-08,Empresa 187,Bairro 12
4159,2848,2009-11-10,2009-11-11,Empresa 2848,Bairro 12
4160,6304,2023-01-24,2023-01-24,Empresa 6304,Bairro 12
4161,472,2012-05-11,2012-05-23,Empresa 472,Bairro 12
4162,3524,2014-12-01,2014-12-01,Empresa 3524,Bairro 12
4163,4641,2018-05-16,2018-06-05,Empresa 4641,Bairro 12
4164,267,2011-07-01,2011-06-30,Empresa 267,Bairro 12
4165,3466,2014-10-13,2014-10-15,Empresa 3466,Bairro 12
4166,3268,2014-01-02,2014-01-02,Empresa 3268,Bairro 12
4167,4272,2017-07-11,2017-07-28,Empresa 4272,Bairro 12
4168,4025,2016-10-06,2016-10-14,Empresa 4025,Bairro 12
4169,274,2011-07-01,2011-07-12,Empresa 274,Bairro 12
4170,4811,2018-10-31,2018-11-23,Empresa 4811,Bairro 12
4171,4890,2019-01-10,2019-03-25,Empresa 4890,Bairro 12
4172,4078,2016-12-01,2016-12-16,Empresa 4078,Bairro 12
4173,5356,2020-08-12,2020-08-19,Empresa 5356,Bairro 12
4174,4079,2016-07-08,2016-07-08,Empresa 4079,Bairro 12
4175,755,2013-08-01,2013-08-14,Empresa 755,Bairro 12
4176,1175,1991-02-01,2009-01-07,Empresa 1175,Bairro 12
4177,5380,2020-06-29,2020-09-02,Empresa 5380,Bairro 12
4178,5381,2020-07-13,2020-09-02,Empresa 5381,Bairro 12
4179,5385,2020-03-09,2020-09-08,Empresa 5385,Bairro 12
4180,1702,2001-02-08,2006-07-26,Empresa 1702,Bairro 12
4181,4696,2018-05-25,2018-07-19,Empresa 4696,Bairro 12
4182,5396,2020-09-11,2020-09-18,Empresa 5396,Bairro 12
4183,5232,2019-08-23,2020-03-12,Empresa 5232,Bairro 12
4184,4145,2017-02-20,2017-03-16,Empresa 4145,Bairro 12
4185,4156,2017-03-09,2017-03-30,Empresa 4156,Bairro 12
4186,2395,2007-06-01,2007-07-17,Empresa 2395,Bairro 12
4187,4754,2018-09-05,2018-09-18,Empresa 4754,Bairro 12
4188,2443,2007-07-20,2007-10-10,Empresa 2443,Bairro 12
4189,1085,1988-10-05,2009-01-07,Empresa 1085,Bairro 12
4190,5412,2020-09-23,2020-10-07,Empresa 5412,Bairro 12
4191,1077,1988-06-01,2009-01-07,Empresa 1077,Bairro 12
4192,5414,2020-09-29,2020-10-09,Empresa 5414,Bairro 12
4193,5415,2020-09-22,2020-10-14,Empresa 5415,Bairro 12
4194,4993,2019-06-24,2019-07-15,Empresa 4993,Bairro 12
4195,1010,1984-07-01,2009-01-07,Empresa 1010,Bairro 12
4196,5429,2020-10-05,2020-10-22,Empresa 5429,Bairro 12
4197,255,2011-05-24,2011-06-07,Empresa 255,Bairro 12
4198,3236,2007-12-18,2014-01-09,Empresa 3236,Bairro 12
4199,5437,2020-10-06,2020-10-27,Empresa 5437,Bairro 12
4200,1229,1993-01-15,2009-01-07,Empresa 1229,Bairro 12
4201,1244,1993-07-01,2009-01-07,Empresa 1244,Bairro 12
4202,239,2011-05-03,2011-05-12,Empresa 239,Bairro 12
4203,5444,2015-08-19,2020-11-03,Empresa 5444,Bairro 12
4204,5452,2017-12-11,2020-11-11,Empresa 5452,Bairro 12
4205,2902,2009-04-01,2010-05-19,Empresa 2902,Bairro 12
4206,1384,1996-04-01,2008-07-24,Empresa 1384,Bairro 12
4207,319,2011-05-27,2011-09-30,Empresa 319,Bairro 12
4208,5461,2020-10-28,2020-11-18,Empresa 5461,Bairro 12
4209,4395,2017-11-06,2017-11-08,Empresa 4395,Bairro 12
4210,746,2013-06-26,2013-08-06,Empresa 746,Bairro 12
4211,3987,2016-07-01,2016-09-02,Empresa 3987,Bairro 12
4212,5469,2020-08-12,2020-11-20,Empresa 5469,Bairro 12
4213,1678,1999-12-21,2009-01-07,Empresa 1678,Bairro 12
4214,5209,2019-04-04,2020-02-21,Empresa 5209,Bairro 12
4215,3475,2014-08-20,2014-08-20,Empresa 3475,Bairro 12
4216,2959,2010-10-25,2010-11-04,Empresa 2959,Bairro 12
4217,2876,2010-02-15,2010-02-08,Empresa 2876,Bairro 12
4218,5477,2020-04-28,2020-11-26,Empresa 5477,Bairro 12
4219,3124,2012-11-28,2012-12-14,Empresa 3124,Bairro 12
4220,5479,2020-11-17,2020-12-01,Empresa 5479,Bairro 12
4221,1285,1994-04-01,2010-03-16,Empresa 1285,Bairro 12
4222,5485,2020-11-25,2020-12-04,Empresa 5485,Bairro 12
4223,1305,1994-09-01,2009-01-07,Empresa 1305,Bairro 12
4224,3978,2016-07-26,2016-08-25,Empresa 3978,Bairro 12
4225,4056,2016-11-01,2016-11-29,Empresa 4056,Bairro 12
4226,4892,2019-03-12,2019-03-27,Empresa 4892,Bairro 12
4227,5175,2020-01-10,2020-01-20,Empresa 5175,Bairro 12
4228,1290,1993-09-01,2007-02-14,Empresa 1290,Bairro 12
4229,5494,2020-11-27,2020-12-11,Empresa 5494,Bairro 12
4230,1380,1996-04-01,2009-01-07,Empresa 1380,Bairro 12
4231,5183,2019-07-04,2020-01-22,Empresa 5183,Bairro 12
4232,3976,2016-08-12,2016-08-25,Empresa 3976,Bairro 12
4233,3964,2016-08-02,2016-08-19,Empresa 3964,Bairro 12
4234,5179,2020-01-13,2020-01-21,Empresa 5179,Bairro 12
4235,5504,2020-11-09,2020-12-18,Empresa 5504,Bairro 12
4236,4128,2017-02-14,2017-03-08,Empresa 4128,Bairro 12
4237,5506,2020-12-09,2020-12-21,Empresa 5506,Bairro 12
4238,227,2011-04-01,2011-04-13,Empresa 227,Bairro 12
4239,453,2012-03-30,2012-04-19,Empresa 453,Bairro 12
4240,1866,2003-02-01,2009-01-07,Empresa 1866,Bairro 12
4241,5512,2020-12-14,2021-01-06,Empresa 5512,Bairro 12
4242,1357,1995-07-01,2009-06-30,Empresa 1357,Bairro 12
4243,350,2011-11-01,2011-12-08,Empresa 350,Bairro 12
4244,1308,1994-09-01,2006-11-08,Empresa 1308,Bairro 12
4245,76,2010-06-11,2010-06-14,Empresa 76,Bairro 12
4246,1393,1996-07-09,2009-01-07,Empresa 1393,Bairro 12
4247,5523,2020-11-26,2021-01-21,Empresa 5523,Bairro 12
4248,1951,2004-02-16,2007-07-24,Empresa 1951,Bairro 12
4249,1440,1997-09-01,2009-01-07,Empresa 1440,Bairro 12
4250,587,2012-09-01,2012-10-23,Empresa 587,Bairro 12
4251,1430,1997-02-19,2007-02-14,Empresa 1430,Bairro 12
4252,3471,2014-09-10,2014-09-10,Empresa 3471,Bairro 12
4253,1454,1997-11-01,2006-09-26,Empresa 1454,Bairro 12
4254,1624,1999-11-06,2011-01-28,Empresa 1624,Bairro 12
4255,1619,1999-10-01,2006-11-08,Empresa 1619,Bairro 12
4256,5167,2019-10-07,2020-01-13,Empresa 5167,Bairro 12
4257,97,2010-08-01,2010-07-19,Empresa 97,Bairro 12
4258,2071,2005-04-29,2006-11-23,Empresa 2071,Bairro 12
4259,3941,2012-03-05,2016-07-27,Empresa 3941,Bairro 12
4260,3928,2016-07-07,2016-07-15,Empresa 3928,Bairro 12
4261,346,2011-12-01,2011-12-02,Empresa 346,Bairro 12
4262,3369,2014-06-01,2014-06-01,Empresa 3369,Bairro 12
4263,5158,2019-12-06,2019-12-16,Empresa 5158,Bairro 12
4264,5556,2021-02-03,2021-02-18,Empresa 5556,Bairro 12
4265,1628,1999-12-01,2009-01-07,Empresa 1628,Bairro 12
4266,5061,2019-06-26,2019-09-04,Empresa 5061,Bairro 12
4267,5572,2021-02-24,2021-03-04,Empresa 5572,Bairro 12
4268,3282,2014-02-01,2014-02-01,Empresa 3282,Bairro 12
4269,4405,2017-10-27,2017-11-14,Empresa 4405,Bairro 12
4270,5149,2019-11-28,2019-12-05,Empresa 5149,Bairro 12
4271,5577,2021-03-12,2021-03-12,Empresa 5577,Bairro 12
4272,5129,1996-08-30,2019-11-14,Empresa 5129,Bairro 12
4273,4097,2017-01-16,2017-02-01,Empresa 4097,Bairro 12
4274,771,2013-08-29,2013-09-04,Empresa 771,Bairro 12
4275,4579,2018-03-01,2018-04-20,Empresa 4579,Bairro 12
4276,3490,2014-10-22,2014-10-22,Empresa 3490,Bairro 12
4277,1339,1995-02-02,2009-01-07,Empresa 1339,Bairro 12
4278,5907,2021-09-25,2021-10-25,Empresa 5907,Bairro 12
4279,3,2009-12-01,2009-12-09,Empresa 3,Bairro 12
4280,1545,1998-11-01,2009-01-07,Empresa 1545,Bairro 12
4281,3534,2014-11-13,2014-11-13,Empresa 3534,Bairro 12
4282,3914,2016-06-13,2016-06-29,Empresa 3914,Bairro 12
4283,5593,2021-03-10,2021-03-19,Empresa 5593,Bairro 12
4284,2795,2009-06-01,2009-07-08,Empresa 2795,Bairro 12
4285,4106,2016-11-23,2017-02-08,Empresa 4106,Bairro 12
4286,3317,2014-03-01,2014-03-01,Empresa 3317,Bairro 12
4287,5132,2019-10-18,2019-11-14,Empresa 5132,Bairro 12
4288,34,2010-03-01,2010-03-02,Empresa 34,Bairro 12
4289,1856,1989-07-01,2007-02-13,Empresa 1856,Bairro 12
4290,3439,2010-03-01,2014-08-28,Empresa 3439,Bairro 12
4291,2845,2008-12-08,2009-10-30,Empresa 2845,Bairro 12
4292,108,1987-08-01,2006-10-17,Empresa 108,Bairro 12
4293,5608,2021-03-08,2021-03-30,Empresa 5608,Bairro 12
4294,5842,2021-08-17,2021-08-26,Empresa 5842,Bairro 12
4295,5736,2021-06-01,2021-06-24,Empresa 5736,Bairro 12
4296,2253,2006-03-13,2009-01-07,Empresa 2253,Bairro 12
4297,5127,2019-11-07,2019-11-12,Empresa 5127,Bairro 12
4298,3191,2013-09-17,2013-10-23,Empresa 3191,Bairro 12
4299,3200,2012-07-20,2013-11-14,Empresa 3200,Bairro 12
4300,3096,2003-09-01,2012-07-12,Empresa 3096,Bairro 12
4301,3062,2011-12-01,2012-01-04,Empresa 3062,Bairro 12
4302,4573,2018-03-08,2018-04-13,Empresa 4573,Bairro 12
4303,4822,2018-11-19,2018-12-11,Empresa 4822,Bairro 12
4304,3383,2014-06-04,2014-06-04,Empresa 3383,Bairro 12
4305,4427,2017-11-27,2017-12-08,Empresa 4427,Bairro 12
4306,5122,2019-11-04,2019-11-05,Empresa 5122,Bairro 12
4307,5625,2021-04-05,2021-04-16,Empresa 5625,Bairro 12
4308,2224,2006-04-03,2009-01-07,Empresa 2224,Bairro 12
4309,5626,2021-04-05,2021-04-16,Empresa 5626,Bairro 12
4310,1564,1999-07-01,2007-02-01,Empresa 1564,Bairro 12
4311,1701,2005-04-20,2007-02-01,Empresa 1701,Bairro 12
4312,4413,2017-10-11,2017-11-24,Empresa 4413,Bairro 12
4313,2830,2009-09-01,2009-09-23,Empresa 2830,Bairro 12
4314,4124,2017-02-14,2017-03-02,Empresa 4124,Bairro 12
4315,4122,2017-02-14,2017-03-02,Empresa 4122,Bairro 12
4316,2450,2007-09-01,2007-10-23,Empresa 2450,Bairro 12
4317,5638,2021-04-07,2021-04-27,Empresa 5638,Bairro 12
4318,2389,2007-05-23,2007-07-03,Empresa 2389,Bairro 12
4319,3881,2015-12-10,2016-06-01,Empresa 3881,Bairro 12
4320,2338,2007-03-01,2007-03-29,Empresa 2338,Bairro 12
4321,2314,2006-11-01,2007-01-08,Empresa 2314,Bairro 12
4322,2154,2003-11-28,2007-02-01,Empresa 2154,Bairro 12
4323,3782,2015-09-17,2016-01-28,Empresa 3782,Bairro 12
4324,1590,1996-04-01,2009-01-07,Empresa 1590,Bairro 12
4325,2410,2007-02-12,2007-08-16,Empresa 2410,Bairro 12
4326,98,2010-07-19,2010-07-20,Empresa 98,Bairro 12
4327,1505,1998-07-20,2009-01-07,Empresa 1505,Bairro 12
4328,1721,2001-07-01,2007-02-01,Empresa 1721,Bairro 12
4329,2242,2006-04-19,2009-01-07,Empresa 2242,Bairro 12
4330,1901,2001-08-01,2009-01-07,Empresa 1901,Bairro 12
4331,5666,2021-05-06,2021-05-20,Empresa 5666,Bairro 12
4332,1871,2002-09-13,2009-01-07,Empresa 1871,Bairro 12
4333,4383,2017-08-09,2017-10-25,Empresa 4383,Bairro 12
4334,1036,1986-10-10,2009-01-07,Empresa 1036,Bairro 12
4335,4756,2018-09-05,2018-09-18,Empresa 4756,Bairro 12
4336,1858,2002-05-28,2008-06-19,Empresa 1858,Bairro 12
4337,1855,2003-01-01,2006-11-08,Empresa 1855,Bairro 12
4338,5676,2021-05-17,2021-05-24,Empresa 5676,Bairro 12
4339,5664,2021-05-05,2021-05-18,Empresa 5664,Bairro 12
4340,1682,2000-10-01,2007-07-09,Empresa 1682,Bairro 12
4341,1643,2000-03-08,2009-01-07,Empresa 1643,Bairro 12
4342,2687,2008-12-15,2009-02-02,Empresa 2687,Bairro 12
4343,1641,2000-02-01,,Empresa 1641,Bairro 12
4344,4572,2018-04-13,2018-04-13,Empresa 4572,Bairro 12
4345,1756,2001-10-23,2007-07-13,Empresa 1756,Bairro 12
4346,2946,2010-07-30,2010-09-30,Empresa 2946,Bairro 12
4347,1618,1999-10-01,2008-06-05,Empresa 1618,Bairro 12
4348,4566,2018-03-26,2018-04-09,Empresa 4566,Bairro 12
4349,5687,2021-05-07,2021-05-27,Empresa 5687,Bairro 12
4350,1608,1999-07-01,2009-01-07,Empresa 1608,Bairro 12
4351,6359,2023-03-17,2023-03-27,Empresa 6359,Bairro 12
4352,2441,2007-08-16,2007-10-01,Empresa 2441,Bairro 12
4353,1733,2001-09-01,2006-11-08,Empresa 1733,Bairro 12
4354,1632,1999-10-01,2009-01-07,Empresa 1632,Bairro 12
4355,3341,2014-05-01,2014-05-01,Empresa 3341,Bairro 12
4356,5095,2019-06-22,2019-10-04,Empresa 5095,Bairro 12
4357,5093,2019-09-04,2019-10-03,Empresa 5093,Bairro 12
4358,82,2010-06-01,2010-06-22,Empresa 82,Bairro 12
4359,1397,1996-07-01,2009-01-07,Empresa 1397,Bairro 12
4360,1333,1995-05-02,2007-02-01,Empresa 1333,Bairro 12
4361,85,2010-06-28,2010-07-02,Empresa 85,Bairro 12
4362,5708,2019-01-15,2021-06-11,Empresa 5708,Bairro 12
4363,1317,1994-11-01,2007-02-08,Empresa 1317,Bairro 12
4364,1920,2003-08-01,2007-01-25,Empresa 1920,Bairro 12
4365,1182,1991-05-01,2009-01-07,Empresa 1182,Bairro 12
4366,1123,1990-02-01,2007-08-27,Empresa 1123,Bairro 12
4367,1059,1987-05-09,2011-03-18,Empresa 1059,Bairro 12
4368,91,2010-01-22,2010-07-09,Empresa 91,Bairro 12
4369,1625,1999-11-01,2009-01-07,Empresa 1625,Bairro 12
4370,650,2013-04-01,2013-03-22,Empresa 650,Bairro 12
4371,4166,2017-03-22,2017-04-05,Empresa 4166,Bairro 12
4372,844,1969-01-01,2007-02-02,Empresa 844,Bairro 12
4373,843,1992-11-25,2013-05-16,Empresa 843,Bairro 12
4374,5724,2021-04-29,2021-06-21,Empresa 5724,Bairro 12
4375,958,1972-07-31,2007-02-02,Empresa 958,Bairro 12
4376,4734,2018-08-07,2018-08-24,Empresa 4734,Bairro 12
4377,217,2011-02-14,2011-03-29,Empresa 217,Bairro 12
4378,194,2011-02-14,2011-03-08,Empresa 194,Bairro 12
4379,5728,2021-06-18,2021-06-22,Empresa 5728,Bairro 12
4380,4548,2018-03-13,2018-03-27,Empresa 4548,Bairro 12
4381,1944,2004-01-15,2009-01-07,Empresa 1944,Bairro 12
4382,1956,2003-10-21,,Empresa 1956,Bairro 12
4383,3798,2015-12-14,2016-02-17,Empresa 3798,Bairro 12
4384,2323,2006-12-12,2007-02-14,Empresa 2323,Bairro 12
4385,1983,2004-05-07,2009-01-07,Empresa 1983,Bairro 12
4386,5073,2019-08-15,2019-09-20,Empresa 5073,Bairro 12
4387,3661,2015-06-17,2015-07-20,Empresa 3661,Bairro 12
4388,1876,2018-11-29,,Empresa 1876,Bairro 12
4389,1737,2001-09-01,2009-01-07,Empresa 1737,Bairro 12
4390,4168,2017-02-03,2017-04-07,Empresa 4168,Bairro 12
4391,5756,2021-06-26,2021-07-01,Empresa 5756,Bairro 12
4392,192,2011-02-01,2011-03-08,Empresa 192,Bairro 12
4393,4555,2018-03-16,2018-04-04,Empresa 4555,Bairro 12
4394,1827,2002-07-30,2006-10-19,Empresa 1827,Bairro 12
4395,2237,2006-03-01,2007-04-17,Empresa 2237,Bairro 12
4396,413,2012-03-01,2012-03-06,Empresa 413,Bairro 12
4397,3421,2014-08-15,2014-08-15,Empresa 3421,Bairro 12
4398,5770,2021-01-01,2021-07-08,Empresa 5770,Bairro 12
4399,201,2011-03-04,2011-03-14,Empresa 201,Bairro 12
4400,190,2011-02-08,2011-03-08,Empresa 190,Bairro 12
4401,2786,2009-07-01,2009-06-26,Empresa 2786,Bairro 12
4402,2029,2004-08-01,2008-06-04,Empresa 2029,Bairro 12
4403,2275,2006-09-01,2006-09-01,Empresa 2275,Bairro 12
4404,2310,2006-11-24,2006-12-20,Empresa 2310,Bairro 12
4405,5792,2021-06-15,2021-07-19,Empresa 5792,Bairro 12
4406,60,2010-05-01,2010-05-10,Empresa 60,Bairro 12
4407,3288,2014-02-01,2014-02-01,Empresa 3288,Bairro 12
4408,4779,2018-08-23,2018-10-08,Empresa 4779,Bairro 12
4409,4370,2017-09-11,2017-10-16,Empresa 4370,Bairro 12
4410,3818,2016-02-17,2016-03-14,Empresa 3818,Bairro 12
4411,1385,1996-06-01,2009-01-07,Empresa 1385,Bairro 12
4412,119,2010-09-01,2010-09-23,Empresa 119,Bairro 12
4413,3752,2015-11-25,2015-12-07,Empresa 3752,Bairro 12
4414,4047,2016-09-19,2016-11-22,Empresa 4047,Bairro 12
4415,4172,2017-03-30,2017-04-07,Empresa 4172,Bairro 12
4416,1946,2004-02-05,2007-08-27,Empresa 1946,Bairro 12
4417,5805,2021-07-26,2021-07-28,Empresa 5805,Bairro 12
4418,3458,2014-09-01,2014-09-01,Empresa 3458,Bairro 12
4419,3791,2016-01-19,2016-02-04,Empresa 3791,Bairro 12
4420,3786,2015-12-14,2016-02-02,Empresa 3786,Bairro 12
4421,5047,2018-09-21,2019-08-26,Empresa 5047,Bairro 12
4422,5813,2021-07-26,2021-08-03,Empresa 5813,Bairro 12
4423,4483,2018-01-23,2018-02-13,Empresa 4483,Bairro 12
4424,1926,2003-07-01,2009-01-07,Empresa 1926,Bairro 12
4425,2264,1990-06-01,2006-08-02,Empresa 2264,Bairro 12
4426,5819,2021-08-09,2021-08-09,Empresa 5819,Bairro 12
4427,2475,2007-11-05,2008-01-14,Empresa 2475,Bairro 12
4428,1312,1994-10-01,2009-01-07,Empresa 1312,Bairro 12
4429,643,2013-03-11,2013-03-14,Empresa 643,Bairro 12
4430,4615,2018-04-01,2018-05-21,Empresa 4615,Bairro 12
4431,5964,2022-01-03,2022-01-10,Empresa 5964,Bairro 12
4432,2205,2006-01-18,2007-10-30,Empresa 2205,Bairro 12
4433,3771,2000-06-15,2016-01-18,Empresa 3771,Bairro 12
4434,4192,2017-04-06,2017-04-26,Empresa 4192,Bairro 12
4435,649,2013-03-15,2013-03-22,Empresa 649,Bairro 12
4436,4203,2017-04-28,2017-05-09,Empresa 4203,Bairro 12
4437,5832,2021-08-04,2021-08-20,Empresa 5832,Bairro 12
4438,5836,2021-08-19,2021-08-23,Empresa 5836,Bairro 12
4439,5021,2019-07-18,2019-08-07,Empresa 5021,Bairro 12
4440,5840,2021-08-20,2021-08-25,Empresa 5840,Bairro 12
4441,4197,2017-04-12,2017-05-03,Empresa 4197,Bairro 12
4442,1797,1997-06-01,2006-09-25,Empresa 1797,Bairro 12
4443,365,1978-11-01,2008-02-06,Empresa 365,Bairro 12
4444,3765,2015-11-12,2016-01-08,Empresa 3765,Bairro 12
4445,5014,2012-05-21,2019-08-05,Empresa 5014,Bairro 12
4446,5851,2021-09-01,2021-09-03,Empresa 5851,Bairro 12
4447,563,2012-07-02,2012-09-21,Empresa 563,Bairro 12
4448,4530,2018-02-20,2018-03-12,Empresa 4530,Bairro 12
4449,3749,2015-10-28,2015-12-03,Empresa 3749,Bairro 12
4450,2954,2010-09-30,2010-10-22,Empresa 2954,Bairro 12
4451,2137,2004-08-01,2007-12-05,Empresa 2137,Bairro 12
4452,73,2010-05-25,2010-05-31,Empresa 73,Bairro 12
4453,3110,2012-09-12,2012-09-20,Empresa 3110,Bairro 12
4454,1083,1988-07-01,2009-01-07,Empresa 1083,Bairro 12
4455,3294,2011-03-01,2014-01-15,Empresa 3294,Bairro 12
4456,4210,2017-05-10,2017-05-16,Empresa 4210,Bairro 12
4457,5009,2019-05-24,2019-07-31,Empresa 5009,Bairro 12
4458,2058,2005-02-15,2009-01-07,Empresa 2058,Bairro 12
4459,681,2013-05-15,2013-05-13,Empresa 681,Bairro 12
4460,2958,2008-11-11,2010-10-28,Empresa 2958,Bairro 12
